sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.043;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@0;BoulwareNegotiationParty@1;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
;2;Session genius.core.session.Session@1118d691 failed: Failed to execute protocol: Execution failed of Agent17@4:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent17;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party3_utility;party4_utility
0.003;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@6;ConcederNegotiationParty@7;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@8;ConcederNegotiationParty@9;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
;2;Session genius.core.session.Session@5e389670 failed: Failed to execute protocol: Execution failed of Agent17@10:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent17;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party3_utility;party4_utility
0.107;36;;60rounds;Yes;No;2;0.91347;0.94046;0.02350;0.02350;1.85393;BoulwareNegotiationParty@12;Agent17@13;0.913468179264608;0.9404593077714649;0.913468179264608;0.9404593077714649;0.9776242504311627;0.8414056985344162;0.0;0.0;0.913468179264608;0.9404593077714649;party3_utility.xml;party4_utility.xml
0.037;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@14;Agent17@15;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;0.9474522813844618;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
;2;Session genius.core.session.Session@3d4a45b1 failed: Failed to execute protocol: Execution failed of Agent17@16:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, /Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class];60rounds;No;;0;;;;;;Agent17;Agent17;0.0;0.0;0.0;0.0;;;;;;;party3_utility;party4_utility
0.050;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@18;BoulwareNegotiationParty@19;0.5797882688027742;0.7618678375878979;0.5797882688027742;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.5797882688027742;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.024;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@20;BoulwareNegotiationParty@21;0.3718663897702198;0.9524282207813943;0.3718663897702198;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718663897702198;0.9524282207813943;party2_utility.xml;party4_utility.xml
;2;Session genius.core.session.Session@42fadea1 failed: Failed to execute protocol: Execution failed of Agent17@22:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.BoulwareNegotiationParty];60rounds;No;;0;;;;;;Agent17;BoulwareNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party2_utility;party4_utility
0.021;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@24;ConcederNegotiationParty@25;0.8724146636774026;0.5592460663761619;0.8724146636774026;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724146636774026;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.010;11;;60rounds;Yes;No;2;0.50439;0.73808;0.16732;0.33756;1.24248;ConcederNegotiationParty@26;ConcederNegotiationParty@27;0.5043919726345832;0.738084579861382;0.5043919726345832;0.738084579861382;0.615933773270959;0.6723117623677108;0.0;0.0;0.5043919726345832;0.738084579861382;party2_utility.xml;party4_utility.xml
;2;Session genius.core.session.Session@1489a7b6 failed: Failed to execute protocol: Execution failed of Agent17@28:java.lang.NullPointerException: null:[/Users/hewenyu/Desktop/Intelligent Agent/Labs/Group17/out/production/Group17/group17/Agent17.class, negotiator.parties.ConcederNegotiationParty];60rounds;No;;0;;;;;;Agent17;ConcederNegotiationParty;0.0;0.0;0.0;0.0;;;;;;;party2_utility;party4_utility
