sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.011;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@0;ConcederNegotiationParty@1;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.005;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.053;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;AgreeableAgent2018@4;BoulwareNegotiationParty@5;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.036;39;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;BoulwareNegotiationParty@6;AgreeableAgent2018@7;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@8;AgreeableAgent2018@9;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.004;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;AgreeableAgent2018@10;ConcederNegotiationParty@11;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.019;16;;60rounds;Yes;No;2;0.77402;0.88153;0.12472;0.16307;1.65555;BoulwareNegotiationParty@12;ConcederNegotiationParty@13;0.8815255379239529;0.7740211201786458;0.8815255379239529;0.7740211201786458;1.0;0.5225456566037378;0.0;0.0;0.8815255379239529;0.7740211201786458;party1_utility.xml;party4_utility.xml
0.018;18;;60rounds;Yes;No;2;0.61379;0.95243;0.10632;0.32041;1.56622;ConcederNegotiationParty@14;BoulwareNegotiationParty@15;0.6137940633727111;0.9524282207813943;0.6137940633727111;0.9524282207813943;0.4939627700117808;0.9999999999999999;0.0;0.0;0.6137940633727111;0.9524282207813943;party1_utility.xml;party4_utility.xml
0.056;54;;60rounds;Yes;No;2;0.86936;0.90829;0.05417;0.06436;1.77765;AgreeableAgent2018@16;BoulwareNegotiationParty@17;0.90829388872242;0.8693583368075191;0.90829388872242;0.8693583368075191;0.8320581439047399;0.6280591382606854;0.0;0.0;0.90829388872242;0.8693583368075191;party1_utility.xml;party4_utility.xml
0.039;53;;60rounds;Yes;No;2;0.70724;0.83326;0.15984;0.24537;1.54051;BoulwareNegotiationParty@18;AgreeableAgent2018@19;0.7072440454713583;0.8332633927621125;0.7072440454713583;0.8332633927621125;0.6446887105625928;0.8967707297551243;0.0;0.0;0.7072440454713583;0.8332633927621125;party1_utility.xml;party4_utility.xml
