sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.054;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@2;BoulwareNegotiationParty@3;0.5797882688027742;0.7618678375878979;0.5797882688027742;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.5797882688027742;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.018;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@4;BoulwareNegotiationParty@5;0.3718663897702198;0.9524282207813943;0.3718663897702198;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718663897702198;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.072;52;;60rounds;Yes;No;2;0.60533;0.82136;0.08775;0.23957;1.42669;Agent17@6;BoulwareNegotiationParty@7;0.6053281519062707;0.8213589801412414;0.6053281519062707;0.8213589801412414;0.5174604319977067;0.6656587656909746;0.0;0.0;0.6053281519062707;0.8213589801412414;party2_utility.xml;party4_utility.xml
0.018;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@8;ConcederNegotiationParty@9;0.8724146636774026;0.5592460663761619;0.8724146636774026;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724146636774026;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.011;11;;60rounds;Yes;No;2;0.50439;0.73808;0.16732;0.33756;1.24248;ConcederNegotiationParty@10;ConcederNegotiationParty@11;0.5043919726345832;0.738084579861382;0.5043919726345832;0.738084579861382;0.615933773270959;0.6723117623677108;0.0;0.0;0.5043919726345832;0.738084579861382;party2_utility.xml;party4_utility.xml
0.055;39;;60rounds;Yes;No;2;0.57153;0.86509;0.09049;0.20358;1.43663;Agent17@12;ConcederNegotiationParty@13;0.8650936014153324;0.5715323422043128;0.8650936014153324;0.5715323422043128;0.7982913437194338;0.2847895675671596;0.0;0.0;0.8650936014153324;0.5715323422043128;party2_utility.xml;party4_utility.xml
0.060;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@14;Agent17@15;0.5797882688027742;0.7618678375878979;0.5797882688027742;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.5797882688027742;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.023;24;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;ConcederNegotiationParty@16;Agent17@17;0.4482643302871556;1.0;0.4482643302871556;1.0;0.4009768666442515;0.9474522813844618;0.0;0.0;0.4482643302871556;1.0;party2_utility.xml;party4_utility.xml
0.060;50;;60rounds;Yes;No;2;0.75737;0.76207;0.03896;0.08351;1.51944;Agent17@18;Agent17@19;0.75736689618237;0.7620737822246562;0.75736689618237;0.7620737822246562;0.6468469198216472;0.4883726380534389;0.0;0.0;0.75736689618237;0.7620737822246562;party2_utility.xml;party4_utility.xml
0.019;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@20;BoulwareNegotiationParty@21;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
