sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.032;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@16;BoulwareNegotiationParty@17;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@18;BoulwareNegotiationParty@19;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.251;42;;60rounds;Yes;No;2;0.83326;0.88631;0.07641;0.12824;1.71958;Agent17@20;BoulwareNegotiationParty@21;0.8863121540679827;0.8332633927621125;0.8863121540679827;0.8332633927621125;0.3406192205771034;0.8967707297551243;0.0;0.0;0.8863121540679827;0.8332633927621125;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@22;ConcederNegotiationParty@23;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@24;ConcederNegotiationParty@25;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.049;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@26;ConcederNegotiationParty@27;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.14652413584793164;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.176;32;;60rounds;Yes;No;2;0.91347;0.94046;0.02350;0.02350;1.85393;BoulwareNegotiationParty@28;Agent17@29;0.913468179264608;0.9404593077714649;0.913468179264608;0.9404593077714649;0.9776242504311627;0.21187122363385552;0.0;0.0;0.913468179264608;0.9404593077714649;party3_utility.xml;party4_utility.xml
0.150;27;;60rounds;Yes;No;2;0.27384;0.62330;0.58849;0.74621;0.89714;ConcederNegotiationParty@32;Agent17@33;0.6232990413175293;0.2738393408385098;0.6232990413175293;0.2738393408385098;0.3678663633350393;0.9999999999999999;0.0;0.0;0.6232990413175293;0.2738393408385098;party3_utility.xml;party4_utility.xml
0.331;32;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;Agent17@34;Agent17@35;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;0.2496055801679784;0.24049243104100626;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.023;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@36;BoulwareNegotiationParty@37;0.5797882792113397;0.7618678375878979;0.5797882792113397;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.5797882792113397;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.013;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@38;BoulwareNegotiationParty@39;0.3718661982719857;0.9524282207813943;0.3718661982719857;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718661982719857;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.371;57;;60rounds;Yes;No;2;0.63062;0.93593;0.00000;0.17211;1.56655;Agent17@40;BoulwareNegotiationParty@41;0.9359293086497812;0.6306226783772234;0.9359293086497812;0.6306226783772234;0.21530752907285772;0.425251235460155;0.0;0.0;0.9359293086497812;0.6306226783772234;party2_utility.xml;party4_utility.xml
0.014;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@42;ConcederNegotiationParty@43;0.872414746008172;0.5592460663761619;0.872414746008172;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.872414746008172;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.007;11;;60rounds;Yes;No;2;0.50439;0.73808;0.16732;0.33756;1.24248;ConcederNegotiationParty@44;ConcederNegotiationParty@45;0.5043919094310539;0.738084579861382;0.5043919094310539;0.738084579861382;0.615933773270959;0.6723117623677108;0.0;0.0;0.5043919094310539;0.738084579861382;party2_utility.xml;party4_utility.xml
0.206;34;;60rounds;Yes;No;2;0.63062;0.93593;0.00000;0.17211;1.56655;Agent17@46;ConcederNegotiationParty@47;0.9359293086497812;0.6306226783772234;0.9359293086497812;0.6306226783772234;0.1882456468063921;0.425251235460155;0.0;0.0;0.9359293086497812;0.6306226783772234;party2_utility.xml;party4_utility.xml
0.378;59;;60rounds;Yes;No;2;0.40194;0.90515;0.08654;0.45748;1.30709;BoulwareNegotiationParty@48;Agent17@49;0.40193710209988986;0.9051548612078572;0.40193710209988986;0.9051548612078572;0.31985567520969127;0.24138357932277965;0.0;0.0;0.40193710209988986;0.9051548612078572;party2_utility.xml;party4_utility.xml
0.118;22;;60rounds;Yes;No;2;0.27384;0.65646;0.41138;0.53240;0.93029;ConcederNegotiationParty@50;Agent17@51;0.6564550574300471;0.2738393408385098;0.6564550574300471;0.2738393408385098;0.4354726107872261;0.9999999999999999;0.0;0.0;0.6564550574300471;0.2738393408385098;party2_utility.xml;party4_utility.xml
0.720;61;;60rounds;Yes;No;2;0.19619;0.95268;0.25648;0.66834;1.14887;Agent17@52;Agent17@53;0.19619070879203412;0.9526778126816254;0.19619070879203412;0.9526778126816254;0.9549758302240385;0.16625173349709715;0.0;0.0;0.19619070879203412;0.9526778126816254;party2_utility.xml;party4_utility.xml
0.023;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52006;BoulwareNegotiationParty@54;BoulwareNegotiationParty@55;0.6287503505792273;0.8913127976603028;0.6287503505792273;0.8913127976603028;0.7122734788888212;0.69850888178788;0.0;0.0;0.6287503505792273;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.017;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@56;BoulwareNegotiationParty@57;0.38546095106186606;0.913468179264608;0.38546095106186606;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.38546095106186606;0.913468179264608;party2_utility.xml;party3_utility.xml
0.330;58;;60rounds;Yes;No;2;0.72772;0.87798;0.02816;0.12633;1.60569;Agent17@58;BoulwareNegotiationParty@59;0.8779769179464825;0.7277161434096009;0.8779769179464825;0.7277161434096009;0.3249059620884179;0.38897983968698513;0.0;0.0;0.8779769179464825;0.7277161434096009;party2_utility.xml;party3_utility.xml
