sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.010;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;BoulwareNegotiationParty@72;ConcederNegotiationParty@73;0.872414746008172;0.7126437601051814;0.872414746008172;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.872414746008172;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.015;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@74;BoulwareNegotiationParty@75;0.38546095106186606;0.913468179264608;0.38546095106186606;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.38546095106186606;0.913468179264608;party2_utility.xml;party3_utility.xml
0.041;45;;60rounds;Yes;No;2;0.58153;0.84068;0.10748;0.27089;1.42221;Agent33@76;BoulwareNegotiationParty@77;0.5815308061786156;0.8406830128585874;0.5815308061786156;0.8406830128585874;0.5571860389908846;0.8321657729225123;0.0;0.0;0.5815308061786156;0.8406830128585874;party2_utility.xml;party3_utility.xml
0.410;52;;60rounds;Yes;No;2;0.74220;0.78213;0.09474;0.12975;1.52433;Agent17@78;BoulwareNegotiationParty@79;0.7821317679998958;0.7421960667683742;0.7821317679998958;0.7421960667683742;0.34989109931881074;0.6391339241721823;0.0;0.0;0.7821317679998958;0.7421960667683742;party2_utility.xml;party3_utility.xml
0.055;48;;60rounds;Yes;No;2;0.60424;0.86705;0.07422;0.24846;1.47129;BoulwareNegotiationParty@80;Agent33@81;0.6042416186896337;0.8670510755249626;0.6042416186896337;0.8670510755249626;0.7705062921334264;0.6208774512501141;0.0;0.0;0.6042416186896337;0.8670510755249626;party2_utility.xml;party3_utility.xml
0.011;10;;60rounds;Yes;No;2;0.63966;0.93580;0.00000;0.22869;1.57546;ConcederNegotiationParty@82;Agent33@83;0.6396643296789406;0.9358004045254623;0.6396643296789406;0.9358004045254623;0.6491313217806862;0.7208846313567172;0.0;0.0;0.6396643296789406;0.9358004045254623;party2_utility.xml;party3_utility.xml
0.010;10;;60rounds;Yes;No;2;0.78880;0.83535;0.04278;0.06541;1.62414;Agent33@84;ConcederNegotiationParty@85;0.7887962658007325;0.8353453168023751;0.7887962658007325;0.8353453168023751;0.8197920254369554;0.6721581928011154;0.0;0.0;0.7887962658007325;0.8353453168023751;party2_utility.xml;party3_utility.xml
0.165;25;;60rounds;Yes;No;2;0.74073;0.86509;0.02453;0.11141;1.60582;Agent17@86;ConcederNegotiationParty@87;0.8650936268900983;0.740730030971418;0.8650936268900983;0.740730030971418;0.2522740446051809;0.45089479360192575;0.0;0.0;0.8650936268900983;0.740730030971418;party2_utility.xml;party3_utility.xml
0.392;59;;60rounds;Yes;No;2;0.29215;0.93211;0.15582;0.56585;1.22426;BoulwareNegotiationParty@88;Agent17@89;0.2921460915661794;0.9321095877048591;0.2921460915661794;0.9321095877048591;0.31910633805353195;0.35027489623580116;0.0;0.0;0.2921460915661794;0.9321095877048591;party2_utility.xml;party3_utility.xml
0.138;21;;60rounds;Yes;No;2;0.62012;0.94100;0.00000;0.24879;1.56111;ConcederNegotiationParty@90;Agent17@91;0.6201165408217199;0.940997909258879;0.6201165408217199;0.940997909258879;0.5193195045476271;0.3675105122442677;0.0;0.0;0.6201165408217199;0.940997909258879;party2_utility.xml;party3_utility.xml
0.290;42;;60rounds;Yes;No;2;0.79971;0.87983;0.00000;0.05971;1.67954;Agent33@92;Agent17@93;0.7997102449004457;0.8798329236675346;0.7997102449004457;0.8798329236675346;0.7566498683288204;0.32798892158445314;0.0;0.0;0.7997102449004457;0.8798329236675346;party2_utility.xml;party3_utility.xml
0.468;60;;60rounds;Yes;No;2;0.83573;0.86302;0.00000;0.02016;1.69875;Agent17@94;Agent33@95;0.8357341847956903;0.8630152381194417;0.8357341847956903;0.8630152381194417;0.3409439569748676;0.5754261538480667;0.0;0.0;0.8357341847956903;0.8630152381194417;party2_utility.xml;party3_utility.xml
0.009;14;;60rounds;Yes;No;2;0.71697;0.88153;0.04058;0.10267;1.59849;BoulwareNegotiationParty@96;ConcederNegotiationParty@97;0.8815255379239529;0.7169674305224876;0.8815255379239529;0.7169674305224876;1.0;0.5698462764483457;0.0;0.0;0.8815255379239529;0.7169674305224876;party1_utility.xml;party3_utility.xml
0.011;18;;60rounds;Yes;No;2;0.61379;0.95796;0.00000;0.28277;1.57175;ConcederNegotiationParty@98;BoulwareNegotiationParty@99;0.6137940633727111;0.9579557861297675;0.6137940633727111;0.9579557861297675;0.4914101441129089;1.0;0.0;0.0;0.6137940633727111;0.9579557861297675;party1_utility.xml;party3_utility.xml
0.043;52;;60rounds;Yes;No;2;0.76549;0.81484;0.04731;0.06796;1.58033;Agent33@100;BoulwareNegotiationParty@101;0.8148439066237729;0.765490874793168;0.8148439066237729;0.765490874793168;0.8614288797755234;0.712733112365683;0.0;0.0;0.8148439066237729;0.765490874793168;party1_utility.xml;party3_utility.xml
0.378;52;;60rounds;Yes;No;2;0.68906;0.78649;0.11504;0.14718;1.47555;Agent17@102;BoulwareNegotiationParty@103;0.7864910326382382;0.6890609010939646;0.7864910326382382;0.6890609010939646;0.34969658631392836;0.643767384038942;0.0;0.0;0.7864910326382382;0.6890609010939646;party1_utility.xml;party3_utility.xml
0.037;50;;60rounds;Yes;No;2;0.71976;0.89895;0.00000;0.16150;1.61871;BoulwareNegotiationParty@104;Agent33@105;0.7197562854600582;0.8989536953886467;0.7197562854600582;0.8989536953886467;0.7529993369522512;0.864246953196133;0.0;0.0;0.7197562854600582;0.8989536953886467;party1_utility.xml;party3_utility.xml
