sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.010;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@0;ConcederNegotiationParty@1;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.007;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.364;42;;60rounds;Yes;No;2;0.83326;0.88631;0.07641;0.12824;1.71958;Agent17@4;BoulwareNegotiationParty@5;0.8863121540679827;0.8332633927621125;0.8863121540679827;0.8332633927621125;0.3149558988275343;0.8967707297551243;0.0;0.0;0.8863121540679827;0.8332633927621125;party3_utility.xml;party4_utility.xml
0.025;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;AgentNP1@6;BoulwareNegotiationParty@7;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.316;46;;60rounds;Yes;No;2;0.88921;0.97621;0.00000;0.05045;1.86542;BoulwareNegotiationParty@8;Agent17@9;0.8892064571292678;0.9762141103906973;0.8892064571292678;0.9762141103906973;0.8999928198933969;0.32696591009129317;0.0;0.0;0.8892064571292678;0.9762141103906973;party3_utility.xml;party4_utility.xml
0.036;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@10;Agent17@11;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;0.0850074643976158;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
0.059;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@12;ConcederNegotiationParty@13;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.19026061030053618;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.023;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;AgentNP1@14;ConcederNegotiationParty@15;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.002;2;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@16;AgentNP1@17;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;2;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;ConcederNegotiationParty@18;AgentNP1@19;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
