sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.009;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@0;ConcederNegotiationParty@1;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.006;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@2;ConcederNegotiationParty@3;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.128;16;;60rounds;Yes;No;2;0.70217;0.98220;0.02971;0.25491;1.68438;Agent17@4;ConcederNegotiationParty@5;0.9822049572539361;0.7021728018447811;0.9822049572539361;0.7021728018447811;0.29191701762700706;0.5348394817932832;0.0;0.0;0.9822049572539361;0.7021728018447811;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@6;BoulwareNegotiationParty@7;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.040;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@8;BoulwareNegotiationParty@9;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.458;51;;60rounds;Yes;No;2;0.76171;0.97574;0.04321;0.19529;1.73745;Agent17@10;BoulwareNegotiationParty@11;0.9757382778646597;0.7617134940733162;0.9757382778646597;0.7617134940733162;0.13942985723566093;0.7930964795279091;0.0;0.0;0.9757382778646597;0.7617134940733162;party3_utility.xml;party4_utility.xml
0.041;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@12;Agent17@13;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;0.15890788718251098;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
0.321;46;;60rounds;Yes;No;2;0.82449;0.96425;0.04321;0.10984;1.78874;BoulwareNegotiationParty@14;Agent17@15;0.8244929655342887;0.9642451973807676;0.8244929655342887;0.9642451973807676;0.8484861591695503;0.20587533883661432;0.0;0.0;0.8244929655342887;0.9642451973807676;party3_utility.xml;party4_utility.xml
0.862;59;;60rounds;Yes;No;2;0.77312;0.98823;0.02956;0.16452;1.76135;Agent17@16;Agent17@17;0.773117488164704;0.9882318511454641;0.773117488164704;0.9882318511454641;0.5081958927367313;0.13555440115135992;0.0;0.0;0.773117488164704;0.9882318511454641;party3_utility.xml;party4_utility.xml
0.009;11;;60rounds;Yes;No;2;0.50439;0.73808;0.16732;0.33756;1.24248;ConcederNegotiationParty@18;ConcederNegotiationParty@19;0.5043919094087237;0.738084579861382;0.5043919094087237;0.738084579861382;0.615933773270959;0.6723117623677108;0.0;0.0;0.5043919094087237;0.738084579861382;party2_utility.xml;party4_utility.xml
0.016;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@20;ConcederNegotiationParty@21;0.8724147460233912;0.5592460663761619;0.8724147460233912;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724147460233912;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.228;32;;60rounds;Yes;No;2;0.53544;0.98352;0.00000;0.27799;1.51897;Agent17@22;ConcederNegotiationParty@23;0.9835238489716448;0.535441233593706;0.9835238489716448;0.535441233593706;0.20723943253865004;0.3729369088942106;0.0;0.0;0.9835238489716448;0.535441233593706;party2_utility.xml;party4_utility.xml
0.012;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@24;BoulwareNegotiationParty@25;0.3718661981861042;0.9524282207813943;0.3718661981861042;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718661981861042;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.021;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@26;BoulwareNegotiationParty@27;0.579788279296279;0.7618678375878979;0.579788279296279;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.579788279296279;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.419;60;;60rounds;Yes;No;2;0.59526;0.60822;0.22942;0.29250;1.20348;Agent17@28;BoulwareNegotiationParty@29;0.6082152258621851;0.5952635016570594;0.6082152258621851;0.5952635016570594;0.5746541478822068;0.287620222141254;0.0;0.0;0.6082152258621851;0.5952635016570594;party2_utility.xml;party4_utility.xml
0.153;24;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;ConcederNegotiationParty@30;Agent17@31;0.44826405185149226;1.0;0.44826405185149226;1.0;0.4009768666442515;0.23685768692333345;0.0;0.0;0.44826405185149226;1.0;party2_utility.xml;party4_utility.xml
0.405;58;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;BoulwareNegotiationParty@32;Agent17@33;0.44826405185149226;1.0;0.44826405185149226;1.0;0.4009768666442515;0.25764225151026865;0.0;0.0;0.44826405185149226;1.0;party2_utility.xml;party4_utility.xml
0.841;59;;60rounds;Yes;No;2;0.50014;1.00000;0.00000;0.31676;1.50014;Agent17@34;Agent17@35;0.9999999999999999;0.5001367870300982;0.9999999999999999;0.5001367870300982;0.2968382607625083;0.673864052284912;0.0;0.0;0.9999999999999999;0.5001367870300982;party2_utility.xml;party4_utility.xml
0.011;16;;60rounds;Yes;No;2;0.59242;0.74384;0.17846;0.28118;1.33625;ConcederNegotiationParty@36;ConcederNegotiationParty@37;0.5924152038672312;0.7438356227073275;0.5924152038672312;0.7438356227073275;0.6272930513065438;0.5383245227904709;0.0;0.0;0.5924152038672312;0.7438356227073275;party2_utility.xml;party3_utility.xml
