sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.018;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@288;BoulwareNegotiationParty@289;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.001;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@290;BoulwareNegotiationParty@291;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.023;30;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent33@292;BoulwareNegotiationParty@293;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.220;31;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent17@294;BoulwareNegotiationParty@295;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.30168165341122355;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@296;ConcederNegotiationParty@297;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.001;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@298;ConcederNegotiationParty@299;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;Agent33@300;ConcederNegotiationParty@301;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.062;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@302;ConcederNegotiationParty@303;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.15094680889778356;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.021;35;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@304;Agent33@305;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@306;Agent33@307;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
