sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.022;50;;60rounds;Yes;No;2;0.72136;0.78861;0.10297;0.14056;1.50997;BoulwareNegotiationParty@352;BoulwareNegotiationParty@353;0.7213579926952491;0.7886110625842724;0.7213579926952491;0.7886110625842724;0.7374369107717986;0.7287066698483626;0.0;0.0;0.7213579926952491;0.7886110625842724;party1_utility.xml;party3_utility.xml
0.027;49;;60rounds;Yes;No;2;0.41392;0.86222;0.15244;0.44736;1.27614;Agent17@354;BoulwareNegotiationParty@355;0.4139167122884176;0.8622212184324078;0.4139167122884176;0.8622212184324078;0.24048554991323082;0.756360025834275;0.0;0.0;0.4139167122884176;0.8622212184324078;party1_utility.xml;party3_utility.xml
0.025;46;;60rounds;Yes;No;2;0.48258;0.87856;0.16196;0.33513;1.36114;BoulwareNegotiationParty@356;Agent17@357;0.8785583188750747;0.48258163539986826;0.8785583188750747;0.48258163539986826;0.8049247851009925;0.347829978237666;0.0;0.0;0.8785583188750747;0.48258163539986826;party1_utility.xml;party3_utility.xml
0.029;46;;60rounds;Yes;No;2;0.55817;0.89939;0.09141;0.26210;1.45756;Agent17@358;Agent17@359;0.8993933000637386;0.5581699900307976;0.8993933000637386;0.5581699900307976;0.7696308418098841;0.4571933824747606;0.0;0.0;0.8993933000637386;0.5581699900307976;party1_utility.xml;party3_utility.xml
0.020;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52007;BoulwareNegotiationParty@360;BoulwareNegotiationParty@361;0.6287542194507056;0.8913127976603028;0.6287542194507056;0.8913127976603028;0.6769901802545295;0.69850888178788;0.0;0.0;0.6287542194507056;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.025;45;;60rounds;Yes;No;2;0.23893;0.86466;0.23611;0.61342;1.10360;Agent17@362;BoulwareNegotiationParty@363;0.23893351225612963;0.864664611427335;0.23893351225612963;0.864664611427335;0.10038487275869135;0.8451383675040636;0.0;0.0;0.23893351225612963;0.864664611427335;party2_utility.xml;party3_utility.xml
0.025;47;;60rounds;Yes;No;2;0.51943;0.76946;0.21695;0.34213;1.28889;BoulwareNegotiationParty@364;Agent17@365;0.7694637831109861;0.519428344536684;0.7694637831109861;0.519428344536684;0.7805585025113455;0.20446765639825026;0.0;0.0;0.7694637831109861;0.519428344536684;party2_utility.xml;party3_utility.xml
0.030;49;;60rounds;Yes;No;2;0.26536;0.93827;0.17809;0.59325;1.20363;Agent17@366;Agent17@367;0.2653605722417586;0.9382735164715986;0.2653605722417586;0.9382735164715986;0.22309220639797317;0.6999885391536903;0.0;0.0;0.2653605722417586;0.9382735164715986;party2_utility.xml;party3_utility.xml
0.020;53;;60rounds;Yes;No;2;0.68026;0.69921;0.18237;0.26267;1.37947;BoulwareNegotiationParty@368;BoulwareNegotiationParty@369;0.6802620049541599;0.6992074169438632;0.6802620049541599;0.6992074169438632;0.7027686959400736;0.6300103159815537;0.0;0.0;0.6802620049541599;0.6992074169438632;party2_utility.xml;party1_utility.xml
0.021;40;;60rounds;Yes;No;2;0.78478;0.92861;0.00000;0.00000;1.71339;Agent17@370;BoulwareNegotiationParty@371;0.9286065940978353;0.7847795040475406;0.9286065940978353;0.7847795040475406;0.754823577280136;0.9263682966919691;0.0;0.0;0.9286065940978353;0.7847795040475406;party2_utility.xml;party1_utility.xml
0.024;49;;60rounds;Yes;No;2;0.76946;0.80266;0.08173;0.16014;1.57212;BoulwareNegotiationParty@372;Agent17@373;0.7694637831109861;0.8026588265749908;0.7694637831109861;0.8026588265749908;0.7805585025113455;0.6452415503554355;0.0;0.0;0.7694637831109861;0.8026588265749908;party2_utility.xml;party1_utility.xml
0.035;54;;60rounds;Yes;No;2;0.22062;0.90489;0.12199;0.71811;1.12551;Agent17@374;Agent17@375;0.2206183509695235;0.9048949327049749;0.2206183509695235;0.9048949327049749;0.14008662070778993;0.7994136596088656;0.0;0.0;0.2206183509695235;0.9048949327049749;party2_utility.xml;party1_utility.xml
