sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.019;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@54;BoulwareNegotiationParty@55;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@56;BoulwareNegotiationParty@57;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.363;51;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@58;BoulwareNegotiationParty@59;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.1919130959134393;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@60;ConcederNegotiationParty@61;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@62;ConcederNegotiationParty@63;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.056;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@64;ConcederNegotiationParty@65;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.15789834938156355;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.289;43;;60rounds;Yes;No;2;0.88921;0.97621;0.00000;0.05045;1.86542;BoulwareNegotiationParty@66;Agent17@67;0.8892064571292678;0.9762141103906973;0.8892064571292678;0.9762141103906973;0.8999928198933969;0.1876856411240876;0.0;0.0;0.8892064571292678;0.9762141103906973;party3_utility.xml;party4_utility.xml
0.050;9;;60rounds;Yes;No;2;0.77312;0.98823;0.02956;0.16452;1.76135;ConcederNegotiationParty@68;Agent17@69;0.773117488164704;0.9882318511454641;0.773117488164704;0.9882318511454641;0.67600064802973;0.21722736723818947;0.0;0.0;0.773117488164704;0.9882318511454641;party3_utility.xml;party4_utility.xml
0.837;61;;60rounds;No;No;1;0.00000;0.00000;1.23572;1.33376;0.00000;Agent17@70;Agent17@71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party3_utility.xml;party4_utility.xml
0.024;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@72;BoulwareNegotiationParty@73;0.579788279296279;0.7618678375878979;0.579788279296279;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.579788279296279;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.017;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@74;BoulwareNegotiationParty@75;0.3718661981861042;0.9524282207813943;0.3718661981861042;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718661981861042;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.420;58;;60rounds;Yes;No;2;0.53544;0.98352;0.00000;0.27799;1.51897;Agent17@76;BoulwareNegotiationParty@77;0.9835238489716448;0.535441233593706;0.9835238489716448;0.535441233593706;0.23384200316952158;0.3729369088942106;0.0;0.0;0.9835238489716448;0.535441233593706;party2_utility.xml;party4_utility.xml
0.012;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@78;ConcederNegotiationParty@79;0.8724147460233912;0.5592460663761619;0.8724147460233912;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724147460233912;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.007;11;;60rounds;Yes;No;2;0.50439;0.73808;0.16732;0.33756;1.24248;ConcederNegotiationParty@80;ConcederNegotiationParty@81;0.5043919094087237;0.738084579861382;0.5043919094087237;0.738084579861382;0.615933773270959;0.6723117623677108;0.0;0.0;0.5043919094087237;0.738084579861382;party2_utility.xml;party4_utility.xml
0.257;38;;60rounds;Yes;No;2;0.54773;0.97620;0.00000;0.26369;1.52393;Agent17@82;ConcederNegotiationParty@83;0.9762027298121897;0.547727509421857;0.9762027298121897;0.547727509421857;0.24670726578028826;0.23847215086112103;0.0;0.0;0.9762027298121897;0.547727509421857;party2_utility.xml;party4_utility.xml
0.414;58;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;BoulwareNegotiationParty@84;Agent17@85;0.44826405185149226;1.0;0.44826405185149226;1.0;0.4009768666442515;0.16436851561037719;0.0;0.0;0.44826405185149226;1.0;party2_utility.xml;party4_utility.xml
0.148;24;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;ConcederNegotiationParty@86;Agent17@87;0.44826405185149226;1.0;0.44826405185149226;1.0;0.4009768666442515;0.20012130948640416;0.0;0.0;0.44826405185149226;1.0;party2_utility.xml;party4_utility.xml
0.859;61;;60rounds;No;No;1;0.00000;0.00000;1.04360;1.14200;0.00000;Agent17@88;Agent17@89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party4_utility.xml
0.033;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52006;BoulwareNegotiationParty@90;BoulwareNegotiationParty@91;0.6287503505607771;0.8913127976603028;0.6287503505607771;0.8913127976603028;0.7122734788888212;0.69850888178788;0.0;0.0;0.6287503505607771;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.018;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@92;BoulwareNegotiationParty@93;0.385460950976923;0.913468179264608;0.385460950976923;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.385460950976923;0.913468179264608;party2_utility.xml;party3_utility.xml
0.381;58;;60rounds;Yes;No;2;0.71793;0.92861;0.00000;0.15378;1.64654;Agent17@94;BoulwareNegotiationParty@95;0.9286081894365693;0.7179322367092869;0.9286081894365693;0.7179322367092869;0.3321428829634475;0.38176425423419524;0.0;0.0;0.9286081894365693;0.7179322367092869;party2_utility.xml;party3_utility.xml
0.010;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;BoulwareNegotiationParty@96;ConcederNegotiationParty@97;0.8724147460233912;0.7126437601051814;0.8724147460233912;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.8724147460233912;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.008;16;;60rounds;Yes;No;2;0.59242;0.74384;0.17846;0.28118;1.33625;ConcederNegotiationParty@98;ConcederNegotiationParty@99;0.5924152038672312;0.7438356227073275;0.5924152038672312;0.7438356227073275;0.6272930513065438;0.5383245227904709;0.0;0.0;0.5924152038672312;0.7438356227073275;party2_utility.xml;party3_utility.xml
0.286;40;;60rounds;Yes;No;2;0.59720;0.98352;0.00000;0.28611;1.58072;Agent17@100;ConcederNegotiationParty@101;0.9835238489716448;0.597197578587587;0.9835238489716448;0.597197578587587;0.11124041922279684;0.25998497737747844;0.0;0.0;0.9835238489716448;0.597197578587587;party2_utility.xml;party3_utility.xml
0.434;58;;60rounds;Yes;No;2;0.43240;1.00000;0.00000;0.44534;1.43240;BoulwareNegotiationParty@102;Agent17@103;0.4323988699491006;0.9999999999999999;0.4323988699491006;0.9999999999999999;0.4168479874241106;0.11177406433239494;0.0;0.0;0.4323988699491006;0.9999999999999999;party2_utility.xml;party3_utility.xml
0.118;19;;60rounds;Yes;No;2;0.40789;0.97574;0.03449;0.46139;1.38363;ConcederNegotiationParty@104;Agent17@105;0.4078901380632264;0.9757382778646597;0.4078901380632264;0.9757382778646597;0.4750808006687158;0.2352940826296886;0.0;0.0;0.4078901380632264;0.9757382778646597;party2_utility.xml;party3_utility.xml
0.909;61;;60rounds;No;No;1;0.00000;0.00000;1.08553;1.20463;0.00000;Agent17@106;Agent17@107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party2_utility.xml;party3_utility.xml
0.029;52;;60rounds;Yes;No;2;0.68048;0.88092;0.12242;0.25731;1.56139;BoulwareNegotiationParty@108;BoulwareNegotiationParty@109;0.6804756946728912;0.8809186155429296;0.6804756946728912;0.8809186155429296;0.6299812643373854;0.8334901811336878;0.0;0.0;0.6804756946728912;0.8809186155429296;party1_utility.xml;party4_utility.xml
0.011;18;;60rounds;Yes;No;2;0.61379;0.95243;0.10632;0.32041;1.56622;ConcederNegotiationParty@110;BoulwareNegotiationParty@111;0.6137940633727111;0.9524282207813943;0.6137940633727111;0.9524282207813943;0.4939627700117808;0.9999999999999999;0.0;0.0;0.6137940633727111;0.9524282207813943;party1_utility.xml;party4_utility.xml
0.384;53;;60rounds;Yes;No;2;0.85714;1.00000;0.00000;0.09778;1.85714;Agent17@112;BoulwareNegotiationParty@113;0.9999999999999999;0.8571398318973587;0.9999999999999999;0.8571398318973587;0.23576086838877205;0.5939342775841913;0.0;0.0;0.9999999999999999;0.8571398318973587;party1_utility.xml;party4_utility.xml
0.007;16;;60rounds;Yes;No;2;0.77402;0.88153;0.12472;0.16307;1.65555;BoulwareNegotiationParty@114;ConcederNegotiationParty@115;0.8815255379239529;0.7740211201786458;0.8815255379239529;0.7740211201786458;1.0;0.5225456566037378;0.0;0.0;0.8815255379239529;0.7740211201786458;party1_utility.xml;party4_utility.xml
0.005;7;;60rounds;Yes;No;2;0.72139;0.96470;0.03435;0.21497;1.68609;ConcederNegotiationParty@116;ConcederNegotiationParty@117;0.7213939245251257;0.9646955534363922;0.7213939245251257;0.9646955534363922;0.7132555651235832;0.7922847457149255;0.0;0.0;0.7213939245251257;0.9646955534363922;party1_utility.xml;party4_utility.xml
