sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.009;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@0;ConcederNegotiationParty@1;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.006;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.106;30;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent26@4;BoulwareNegotiationParty@5;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9034795992432516;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.107;27;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@6;Agent26@7;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.9189493023251749;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.023;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@8;Agent26@9;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;1.0;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
0.040;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent26@10;ConcederNegotiationParty@11;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;1.0;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.018;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@12;ConcederNegotiationParty@13;0.872414746008172;0.5592460663761619;0.872414746008172;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.872414746008172;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.020;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@14;BoulwareNegotiationParty@15;0.3718661982719857;0.9524282207813943;0.3718661982719857;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718661982719857;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.146;52;;60rounds;Yes;No;2;0.77357;0.84008;0.00000;0.00000;1.61365;Agent26@16;BoulwareNegotiationParty@17;0.8400841587031946;0.7735707641230212;0.8400841587031946;0.7735707641230212;0.801471033657634;0.6627832956875026;0.0;0.0;0.8400841587031946;0.7735707641230212;party2_utility.xml;party4_utility.xml
0.146;51;;60rounds;Yes;No;2;0.48059;0.78568;0.12542;0.35969;1.26627;BoulwareNegotiationParty@18;Agent26@19;0.4805946392749563;0.7856753022531408;0.4805946392749563;0.7856753022531408;0.7184309323398953;0.8040815588398396;0.0;0.0;0.4805946392749563;0.7856753022531408;party2_utility.xml;party4_utility.xml
0.077;16;;60rounds;Yes;No;2;0.43300;0.88086;0.07400;0.42098;1.31386;ConcederNegotiationParty@20;Agent26@21;0.4330000989627613;0.8808567470366582;0.4330000989627613;0.8808567470366582;0.6122413290312084;0.894791566561395;0.0;0.0;0.4330000989627613;0.8808567470366582;party2_utility.xml;party4_utility.xml
0.068;15;;60rounds;Yes;No;2;0.67821;0.91213;0.00000;0.11952;1.59035;Agent26@22;ConcederNegotiationParty@23;0.9121320384936836;0.6782134007689821;0.9121320384936836;0.6782134007689821;0.9058251256822369;0.5403109034780997;0.0;0.0;0.9121320384936836;0.6782134007689821;party2_utility.xml;party4_utility.xml
0.014;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;BoulwareNegotiationParty@24;ConcederNegotiationParty@25;0.872414746008172;0.7126437601051814;0.872414746008172;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.872414746008172;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.017;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@26;BoulwareNegotiationParty@27;0.38546095106186606;0.913468179264608;0.38546095106186606;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.38546095106186606;0.913468179264608;party2_utility.xml;party3_utility.xml
0.141;53;;60rounds;Yes;No;2;0.70433;0.84008;0.06825;0.14757;1.54441;Agent26@28;BoulwareNegotiationParty@29;0.8400841587031946;0.7043258892018236;0.8400841587031946;0.7043258892018236;0.801471033657634;0.6094226936404543;0.0;0.0;0.8400841587031946;0.7043258892018236;party2_utility.xml;party3_utility.xml
0.118;45;;60rounds;Yes;No;2;0.70117;0.76003;0.14021;0.17652;1.46120;BoulwareNegotiationParty@30;Agent26@31;0.7011732262812996;0.760025670031626;0.7011732262812996;0.760025670031626;0.841735036897782;0.818458392060327;0.0;0.0;0.7011732262812996;0.760025670031626;party2_utility.xml;party3_utility.xml
0.064;15;;60rounds;Yes;No;2;0.49359;0.80111;0.17068;0.36213;1.29469;ConcederNegotiationParty@32;Agent26@33;0.49358816315889925;0.8011050777150591;0.49358816315889925;0.8011050777150591;0.635952588217072;0.8724859994363333;0.0;0.0;0.49358816315889925;0.8011050777150591;party2_utility.xml;party3_utility.xml
0.066;19;;60rounds;Yes;No;2;0.73475;0.89258;0.01296;0.12343;1.62733;Agent26@34;ConcederNegotiationParty@35;0.8925842496364629;0.7347499222573798;0.8925842496364629;0.7347499222573798;0.8665290742748094;0.5008720427560812;0.0;0.0;0.8925842496364629;0.7347499222573798;party2_utility.xml;party3_utility.xml
0.008;16;;60rounds;Yes;No;2;0.77402;0.88153;0.12472;0.16307;1.65555;BoulwareNegotiationParty@36;ConcederNegotiationParty@37;0.8815255379239529;0.7740211201786458;0.8815255379239529;0.7740211201786458;1.0;0.5225456566037378;0.0;0.0;0.8815255379239529;0.7740211201786458;party1_utility.xml;party4_utility.xml
0.009;18;;60rounds;Yes;No;2;0.61379;0.95243;0.10632;0.32041;1.56622;ConcederNegotiationParty@38;BoulwareNegotiationParty@39;0.6137940633727111;0.9524282207813943;0.6137940633727111;0.9524282207813943;0.4939627700117808;0.9999999999999999;0.0;0.0;0.6137940633727111;0.9524282207813943;party1_utility.xml;party4_utility.xml
0.098;41;;60rounds;Yes;No;2;0.89578;0.94042;0.00000;0.03934;1.83620;Agent26@40;BoulwareNegotiationParty@41;0.8957816487337201;0.9404175859903591;0.8957816487337201;0.9404175859903591;0.8887752742259183;0.9039791245568084;0.0;0.0;0.8957816487337201;0.9404175859903591;party1_utility.xml;party4_utility.xml
0.107;44;;60rounds;Yes;No;2;0.78808;0.89319;0.10377;0.14951;1.68126;BoulwareNegotiationParty@42;Agent26@43;0.7880755558253058;0.8931859481979276;0.7880755558253058;0.8931859481979276;0.8492740594491879;0.8585490268511493;0.0;0.0;0.7880755558253058;0.8931859481979276;party1_utility.xml;party4_utility.xml
0.050;12;;60rounds;Yes;No;2;0.70888;1.00000;0.00000;0.23551;1.70888;ConcederNegotiationParty@44;Agent26@45;0.7088816845364259;1.0;0.7088816845364259;1.0;0.602392312835053;1.0;0.0;0.0;0.7088816845364259;1.0;party1_utility.xml;party4_utility.xml
0.059;13;;60rounds;Yes;No;2;0.85714;1.00000;0.00000;0.09778;1.85714;Agent26@46;ConcederNegotiationParty@47;0.9999999999999999;0.8571398318973587;0.9999999999999999;0.8571398318973587;1.0;0.5939342775841913;0.0;0.0;0.9999999999999999;0.8571398318973587;party1_utility.xml;party4_utility.xml
