sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.012;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@0;ConcederNegotiationParty@1;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.006;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.062;37;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent33@4;BoulwareNegotiationParty@5;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.486;42;;60rounds;Yes;No;2;0.83326;0.88631;0.07641;0.12824;1.71958;Agent17@6;BoulwareNegotiationParty@7;0.8863121540679827;0.8332633927621125;0.8863121540679827;0.8332633927621125;0.33270521863860736;0.8967707297551243;0.0;0.0;0.8863121540679827;0.8332633927621125;party3_utility.xml;party4_utility.xml
0.054;28;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@8;Agent33@9;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.004;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@10;Agent33@11;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.004;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;Agent33@12;ConcederNegotiationParty@13;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.134;17;;60rounds;Yes;No;2;0.69065;0.98838;0.03717;0.26743;1.67903;Agent17@14;ConcederNegotiationParty@15;0.9883798191853237;0.6906542448904761;0.9883798191853237;0.6906542448904761;0.1492153224099909;0.517176493231786;0.0;0.0;0.9883798191853237;0.6906542448904761;party3_utility.xml;party4_utility.xml
0.250;32;;60rounds;Yes;No;2;0.91347;0.94046;0.02350;0.02350;1.85393;BoulwareNegotiationParty@16;Agent17@17;0.913468179264608;0.9404593077714649;0.913468179264608;0.9404593077714649;0.9776242504311627;0.23158228841265854;0.0;0.0;0.913468179264608;0.9404593077714649;party3_utility.xml;party4_utility.xml
0.041;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@18;Agent17@19;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;0.2653896840386389;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
