sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.045;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@0;BoulwareNegotiationParty@1;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.081;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;Agent17@4;BoulwareNegotiationParty@5;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.003;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@6;ConcederNegotiationParty@7;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@8;ConcederNegotiationParty@9;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.013;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@10;ConcederNegotiationParty@11;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.9335974078990487;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.040;39;;60rounds;Yes;No;2;0.91347;0.94046;0.02350;0.02350;1.85393;BoulwareNegotiationParty@12;Agent17@13;0.913468179264608;0.9404593077714649;0.913468179264608;0.9404593077714649;0.9776242504311627;0.8414056985344162;0.0;0.0;0.913468179264608;0.9404593077714649;party3_utility.xml;party4_utility.xml
0.008;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@14;Agent17@15;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;0.9474522813844618;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
0.062;46;;60rounds;Yes;No;2;0.89653;0.90511;0.06017;0.06017;1.80164;Agent17@16;Agent17@17;0.8965320532239032;0.9051060334630198;0.8965320532239032;0.9051060334630198;0.7436817774532728;0.7382805025645874;0.0;0.0;0.8965320532239032;0.9051060334630198;party3_utility.xml;party4_utility.xml
0.048;50;;60rounds;Yes;No;2;0.57979;0.76187;0.13794;0.26056;1.34166;BoulwareNegotiationParty@18;BoulwareNegotiationParty@19;0.5797882688027742;0.7618678375878979;0.5797882688027742;0.7618678375878979;0.6983365008439028;0.7122576619686849;0.0;0.0;0.5797882688027742;0.7618678375878979;party2_utility.xml;party4_utility.xml
0.025;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@20;BoulwareNegotiationParty@21;0.3718663897702198;0.9524282207813943;0.3718663897702198;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718663897702198;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.061;54;;60rounds;Yes;No;2;0.60430;0.72611;0.13296;0.24052;1.33041;Agent17@22;BoulwareNegotiationParty@23;0.6042969932867536;0.7261130349686655;0.6042969932867536;0.7261130349686655;0.6401036875992976;0.5915052113420982;0.0;0.0;0.6042969932867536;0.7261130349686655;party2_utility.xml;party4_utility.xml
0.017;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@24;ConcederNegotiationParty@25;0.8724146636774026;0.5592460663761619;0.8724146636774026;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724146636774026;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.008;11;;60rounds;Yes;No;2;0.50439;0.73808;0.16732;0.33756;1.24248;ConcederNegotiationParty@26;ConcederNegotiationParty@27;0.5043919726345832;0.738084579861382;0.5043919726345832;0.738084579861382;0.615933773270959;0.6723117623677108;0.0;0.0;0.5043919726345832;0.738084579861382;party2_utility.xml;party4_utility.xml
0.043;40;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;Agent17@28;ConcederNegotiationParty@29;0.8724146636774026;0.5592460663761619;0.8724146636774026;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.8724146636774026;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.049;51;;60rounds;Yes;No;2;0.66710;0.78565;0.04848;0.17341;1.45275;BoulwareNegotiationParty@30;Agent17@31;0.6671002008221295;0.7856537271972007;0.6671002008221295;0.7856537271972007;0.6654314330551564;0.697551794192144;0.0;0.0;0.6671002008221295;0.7856537271972007;party2_utility.xml;party4_utility.xml
0.026;24;;60rounds;Yes;No;2;0.44826;1.00000;0.00000;0.45254;1.44826;ConcederNegotiationParty@32;Agent17@33;0.4482643302871556;1.0;0.4482643302871556;1.0;0.4009768666442515;0.9474522813844618;0.0;0.0;0.4482643302871556;1.0;party2_utility.xml;party4_utility.xml
0.070;57;;60rounds;Yes;No;2;0.54508;0.76189;0.14489;0.29524;1.30696;Agent17@34;Agent17@35;0.5450770440176986;0.761886780761051;0.5450770440176986;0.761886780761051;0.4194670301523734;0.6442065146291405;0.0;0.0;0.5450770440176986;0.761886780761051;party2_utility.xml;party4_utility.xml
0.024;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52006;BoulwareNegotiationParty@36;BoulwareNegotiationParty@37;0.6287504012402555;0.8913127976603028;0.6287504012402555;0.8913127976603028;0.7122734788888212;0.69850888178788;0.0;0.0;0.6287504012402555;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.016;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@38;BoulwareNegotiationParty@39;0.3854611227517797;0.913468179264608;0.3854611227517797;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.3854611227517797;0.913468179264608;party2_utility.xml;party3_utility.xml
0.048;53;;60rounds;Yes;No;2;0.80527;0.82373;0.04581;0.05449;1.62900;Agent17@40;BoulwareNegotiationParty@41;0.8052724308732692;0.8237251359876989;0.8052724308732692;0.8237251359876989;0.763998579458254;0.6300101340176938;0.0;0.0;0.8052724308732692;0.8237251359876989;party2_utility.xml;party3_utility.xml
0.011;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;BoulwareNegotiationParty@42;ConcederNegotiationParty@43;0.8724146636774026;0.7126437601051814;0.8724146636774026;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.8724146636774026;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.010;16;;60rounds;Yes;No;2;0.59242;0.74384;0.17846;0.28118;1.33625;ConcederNegotiationParty@44;ConcederNegotiationParty@45;0.5924153958552615;0.7438356227073275;0.5924153958552615;0.7438356227073275;0.6272930513065438;0.5383245227904709;0.0;0.0;0.5924153958552615;0.7438356227073275;party2_utility.xml;party3_utility.xml
0.034;38;;60rounds;Yes;No;2;0.72772;0.87798;0.02816;0.12633;1.60569;Agent17@46;ConcederNegotiationParty@47;0.8779768431955691;0.7277161434096009;0.8779768431955691;0.7277161434096009;0.8112522936316339;0.38897983968698513;0.0;0.0;0.8779768431955691;0.7277161434096009;party2_utility.xml;party3_utility.xml
0.043;48;;60rounds;Yes;No;2;0.79971;0.87983;0.00000;0.05971;1.67954;BoulwareNegotiationParty@48;Agent17@49;0.7997102513551027;0.8798329236675346;0.7997102513551027;0.8798329236675346;0.7566498683288204;0.6945339423699527;0.0;0.0;0.7997102513551027;0.8798329236675346;party2_utility.xml;party3_utility.xml
0.020;23;;60rounds;Yes;No;2;0.43240;1.00000;0.00000;0.44534;1.43240;ConcederNegotiationParty@50;Agent17@51;0.43239905151360625;0.9999999999999999;0.43239905151360625;0.9999999999999999;0.4168479874241106;0.9335974078990487;0.0;0.0;0.43239905151360625;0.9999999999999999;party2_utility.xml;party3_utility.xml
