sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.002;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@144;ConcederNegotiationParty@145;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.001;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@146;BoulwareNegotiationParty@147;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.024;31;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent33@148;BoulwareNegotiationParty@149;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.254;33;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent17@150;BoulwareNegotiationParty@151;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.22739162501723553;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.029;29;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@152;Agent33@153;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;ConcederNegotiationParty@154;Agent33@155;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.002;3;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;Agent33@156;ConcederNegotiationParty@157;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.060;9;;60rounds;Yes;No;2;0.72596;1.00000;0.00000;0.23598;1.72596;Agent17@158;ConcederNegotiationParty@159;0.9999999999999999;0.7259586914540839;0.9999999999999999;0.7259586914540839;0.20010680484802185;0.6723440289013224;0.0;0.0;0.9999999999999999;0.7259586914540839;party3_utility.xml;party4_utility.xml
0.216;30;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@160;Agent17@161;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.2547595974071659;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.035;6;;60rounds;Yes;No;2;0.80023;1.00000;0.00000;0.14169;1.80023;ConcederNegotiationParty@162;Agent17@163;0.8002312433989486;1.0;0.8002312433989486;1.0;0.7708547286317844;0.17101215973859124;0.0;0.0;0.8002312433989486;1.0;party3_utility.xml;party4_utility.xml
0.202;28;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;Agent33@164;Agent17@165;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.2550507167491286;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.252;32;;60rounds;Yes;No;2;0.76171;0.97574;0.04321;0.19529;1.73745;Agent17@166;Agent33@167;0.9757382778646597;0.7617134940733162;0.9757382778646597;0.7617134940733162;0.2161892935956387;0.7930964795279091;0.0;0.0;0.9757382778646597;0.7617134940733162;party3_utility.xml;party4_utility.xml
0.012;24;;60rounds;Yes;No;2;0.55925;0.87241;0.08775;0.21675;1.43166;BoulwareNegotiationParty@168;ConcederNegotiationParty@169;0.872414746008172;0.5592460663761619;0.872414746008172;0.5592460663761619;0.9999999999999999;0.40834555430719843;0.0;0.0;0.872414746008172;0.5592460663761619;party2_utility.xml;party4_utility.xml
0.014;27;;60rounds;Yes;No;2;0.37187;0.95243;0.09000;0.50122;1.32429;ConcederNegotiationParty@170;BoulwareNegotiationParty@171;0.3718661982719857;0.9524282207813943;0.3718661982719857;0.9524282207813943;0.37073977732486285;0.9999999999999999;0.0;0.0;0.3718661982719857;0.9524282207813943;party2_utility.xml;party4_utility.xml
0.047;48;;60rounds;Yes;No;2;0.53219;0.85705;0.04905;0.31901;1.38924;Agent33@172;BoulwareNegotiationParty@173;0.5321937388991446;0.8570492823714153;0.5321937388991446;0.8570492823714153;0.5921468975352159;0.8589288789161272;0.0;0.0;0.5321937388991446;0.8570492823714153;party2_utility.xml;party4_utility.xml
0.440;58;;60rounds;Yes;No;2;0.61914;0.64494;0.19220;0.24885;1.26409;Agent17@174;BoulwareNegotiationParty@175;0.6449448762115974;0.6191446396520115;0.6449448762115974;0.6191446396520115;0.49604804522195634;0.45648922840628914;0.0;0.0;0.6449448762115974;0.6191446396520115;party2_utility.xml;party4_utility.xml
0.053;50;;60rounds;Yes;No;2;0.61516;0.73791;0.11754;0.22774;1.35306;BoulwareNegotiationParty@176;Agent33@177;0.6151555977893469;0.7379060294080734;0.6151555977893469;0.7379060294080734;0.7073641350252914;0.7742983375457214;0.0;0.0;0.6151555977893469;0.7379060294080734;party2_utility.xml;party4_utility.xml
