sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.009;16;;60rounds;Yes;No;2;0.59242;0.74384;0.17846;0.28118;1.33626;ConcederNegotiationParty@236;ConcederNegotiationParty@237;0.5924195445282836;0.7438356227073275;0.5924195445282836;0.7438356227073275;0.6168895535361617;0.5383245227904709;0.0;0.0;0.5924195445282836;0.7438356227073275;party2_utility.xml;party3_utility.xml
0.010;22;;60rounds;Yes;No;2;0.71264;0.87242;0.03911;0.14021;1.58506;BoulwareNegotiationParty@238;ConcederNegotiationParty@239;0.8724202209876767;0.7126437601051814;0.8724202209876767;0.7126437601051814;1.0;0.42839914852298755;0.0;0.0;0.8724202209876767;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.026;40;;60rounds;Yes;No;2;0.58558;1.00000;0.00000;0.30414;1.58558;Agent17@240;ConcederNegotiationParty@241;1.0;0.5855773977729107;1.0;0.5855773977729107;0.8034562217462742;0.2178369185940568;0.0;0.0;1.0;0.5855773977729107;party2_utility.xml;party3_utility.xml
0.013;32;;60rounds;Yes;No;2;0.38547;0.91347;0.09815;0.47086;1.29894;ConcederNegotiationParty@242;BoulwareNegotiationParty@243;0.3854676382427004;0.913468179264608;0.3854676382427004;0.913468179264608;0.3582644394264327;0.9776242504311627;0.0;0.0;0.3854676382427004;0.913468179264608;party2_utility.xml;party3_utility.xml
0.021;51;;60rounds;Yes;No;2;0.62875;0.89131;0.04052;0.22700;1.52007;BoulwareNegotiationParty@244;BoulwareNegotiationParty@245;0.6287542194507056;0.8913127976603028;0.6287542194507056;0.8913127976603028;0.6769901802545295;0.69850888178788;0.0;0.0;0.6287542194507056;0.8913127976603028;party2_utility.xml;party3_utility.xml
0.029;47;;60rounds;Yes;No;2;0.17971;0.86209;0.28787;0.67259;1.04181;Agent17@246;BoulwareNegotiationParty@247;0.17971376654868812;0.8620927018950233;0.17971376654868812;0.8620927018950233;0.2555790289717899;0.8051387392913425;0.0;0.0;0.17971376654868812;0.8620927018950233;party2_utility.xml;party3_utility.xml
0.027;37;;60rounds;Yes;No;2;0.43241;1.00000;0.00000;0.44533;1.43241;ConcederNegotiationParty@248;Agent17@249;0.4324063572987669;0.9999999999999999;0.4324063572987669;0.9999999999999999;0.25313689274062773;0.9335974078990487;0.0;0.0;0.4324063572987669;0.9999999999999999;party2_utility.xml;party3_utility.xml
0.028;47;;60rounds;Yes;No;2;0.51943;0.76946;0.21695;0.34213;1.28889;BoulwareNegotiationParty@250;Agent17@251;0.7694637831109861;0.519428344536684;0.7694637831109861;0.519428344536684;0.7805585025113455;0.20446765639825026;0.0;0.0;0.7694637831109861;0.519428344536684;party2_utility.xml;party3_utility.xml
0.039;55;;60rounds;Yes;No;2;0.32081;0.53106;0.47008;0.62049;0.85186;Agent17@252;Agent17@253;0.3208081612153644;0.5310562347965531;0.3208081612153644;0.5310562347965531;0.1779691494832933;0.36233930187270635;0.0;0.0;0.3208081612153644;0.5310562347965531;party2_utility.xml;party3_utility.xml
0.003;7;;60rounds;Yes;No;2;0.82144;0.84426;0.00000;0.04632;1.66570;ConcederNegotiationParty@254;ConcederNegotiationParty@255;0.8214440145927566;0.8442553891865786;0.8214440145927566;0.8442553891865786;0.8013128191147603;0.7438611764407991;0.0;0.0;0.8214440145927566;0.8442553891865786;party1_utility.xml;party3_utility.xml
0.008;14;;60rounds;Yes;No;2;0.71697;0.88151;0.04056;0.10267;1.59848;BoulwareNegotiationParty@256;ConcederNegotiationParty@257;0.8815139775362884;0.7169674305224876;0.8815139775362884;0.7169674305224876;1.0;0.5698462764483457;0.0;0.0;0.8815139775362884;0.7169674305224876;party1_utility.xml;party3_utility.xml
0.016;23;;60rounds;Yes;No;2;0.59723;1.00000;0.00000;0.26123;1.59723;Agent17@258;ConcederNegotiationParty@259;1.0;0.5972336542647411;1.0;0.5972336542647411;0.9078432024321379;0.4223468537665884;0.0;0.0;1.0;0.5972336542647411;party1_utility.xml;party3_utility.xml
0.006;14;;60rounds;Yes;No;2;0.61374;0.95796;0.00000;0.28281;1.57169;ConcederNegotiationParty@260;BoulwareNegotiationParty@261;0.6137354961042047;0.9579557861297675;0.6137354961042047;0.9579557861297675;0.56027722653906;1.0;0.0;0.0;0.6137354961042047;0.9579557861297675;party1_utility.xml;party3_utility.xml
0.021;50;;60rounds;Yes;No;2;0.72136;0.78861;0.10297;0.14056;1.50997;BoulwareNegotiationParty@262;BoulwareNegotiationParty@263;0.7213579926952491;0.7886110625842724;0.7213579926952491;0.7886110625842724;0.7374369107717986;0.7287066698483626;0.0;0.0;0.7213579926952491;0.7886110625842724;party1_utility.xml;party3_utility.xml
0.030;49;;60rounds;Yes;No;2;0.41392;0.86222;0.15244;0.44736;1.27614;Agent17@264;BoulwareNegotiationParty@265;0.4139167122884176;0.8622212184324078;0.4139167122884176;0.8622212184324078;0.24048554991323082;0.756360025834275;0.0;0.0;0.4139167122884176;0.8622212184324078;party1_utility.xml;party3_utility.xml
0.017;27;;60rounds;Yes;No;2;0.48697;1.00000;0.00000;0.41454;1.48697;ConcederNegotiationParty@266;Agent17@267;0.4869713700960755;0.9999999999999999;0.4869713700960755;0.9999999999999999;0.36075208084512517;0.9335974078990487;0.0;0.0;0.4869713700960755;0.9999999999999999;party1_utility.xml;party3_utility.xml
0.031;46;;60rounds;Yes;No;2;0.48258;0.87856;0.16196;0.33513;1.36114;BoulwareNegotiationParty@268;Agent17@269;0.8785583188750747;0.48258163539986826;0.8785583188750747;0.48258163539986826;0.8049247851009925;0.347829978237666;0.0;0.0;0.8785583188750747;0.48258163539986826;party1_utility.xml;party3_utility.xml
0.050;57;;60rounds;Yes;No;2;0.40173;0.64483;0.35719;0.48866;1.04655;Agent17@270;Agent17@271;0.40172693394825937;0.6448271708465771;0.40172693394825937;0.6448271708465771;0.192838274115972;0.27459656877026306;0.0;0.0;0.40172693394825937;0.6448271708465771;party1_utility.xml;party3_utility.xml
0.004;8;;60rounds;Yes;No;2;0.68371;0.80228;0.14374;0.16179;1.48598;ConcederNegotiationParty@272;ConcederNegotiationParty@273;0.6837055385431724;0.8022781032795586;0.6837055385431724;0.8022781032795586;0.686624077109592;0.6982437337299067;0.0;0.0;0.6837055385431724;0.8022781032795586;party1_utility.xml;party2_utility.xml
0.013;20;;60rounds;Yes;No;2;0.68499;0.88151;0.00000;0.26212;1.56651;BoulwareNegotiationParty@274;ConcederNegotiationParty@275;0.8815139775362884;0.6849938461633399;0.8815139775362884;0.6849938461633399;1.0;0.462336446658242;0.0;0.0;0.8815139775362884;0.6849938461633399;party1_utility.xml;party2_utility.xml
0.028;44;;60rounds;Yes;No;2;0.29701;1.00000;0.00000;0.66726;1.29701;Agent17@276;ConcederNegotiationParty@277;1.0;0.29701035924797614;1.0;0.29701035924797614;0.9078432024321379;0.1844300080476353;0.0;0.0;1.0;0.29701035924797614;party1_utility.xml;party2_utility.xml
0.008;18;;60rounds;Yes;No;2;0.56655;0.87242;0.15736;0.22535;1.43897;ConcederNegotiationParty@278;BoulwareNegotiationParty@279;0.5665500617607802;0.8724202209876767;0.5665500617607802;0.8724202209876767;0.49040180803010686;1.0;0.0;0.0;0.5665500617607802;0.8724202209876767;party1_utility.xml;party2_utility.xml
