sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.020;42;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@326;BoulwareNegotiationParty@327;0.916673418162162;0.9579557861297675;0.916673418162162;0.9579557861297675;0.8792475493734132;1.0;0.0;0.0;0.916673418162162;0.9579557861297675;party4_utility.xml;party3_utility.xml
0.022;38;;60rounds;Yes;No;2;0.91347;0.94046;0.02350;0.02350;1.85393;Agent17@328;BoulwareNegotiationParty@329;0.9404593077714649;0.913468179264608;0.9404593077714649;0.913468179264608;0.8414056985344162;0.9776242504311627;0.0;0.0;0.9404593077714649;0.913468179264608;party4_utility.xml;party3_utility.xml
0.026;45;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@330;Agent17@331;0.916673418162162;0.9579557861297675;0.916673418162162;0.9579557861297675;0.8792475493734132;1.0;0.0;0.0;0.916673418162162;0.9579557861297675;party4_utility.xml;party3_utility.xml
0.029;46;;60rounds;Yes;No;2;0.84510;0.93869;0.02350;0.10744;1.78380;Agent17@332;Agent17@333;0.8451019444174258;0.9386947075867474;0.8451019444174258;0.9386947075867474;0.7189333063250133;0.7921138698083254;0.0;0.0;0.8451019444174258;0.9386947075867474;party4_utility.xml;party3_utility.xml
0.020;50;;60rounds;Yes;No;2;0.72136;0.78861;0.10297;0.14056;1.50997;BoulwareNegotiationParty@334;BoulwareNegotiationParty@335;0.7213579926952491;0.7886110625842724;0.7213579926952491;0.7886110625842724;0.7374369107717986;0.7287066698483626;0.0;0.0;0.7213579926952491;0.7886110625842724;party1_utility.xml;party3_utility.xml
0.028;49;;60rounds;Yes;No;2;0.41392;0.86222;0.15244;0.44736;1.27614;Agent17@336;BoulwareNegotiationParty@337;0.4139167122884176;0.8622212184324078;0.4139167122884176;0.8622212184324078;0.24048554991323082;0.756360025834275;0.0;0.0;0.4139167122884176;0.8622212184324078;party1_utility.xml;party3_utility.xml
0.026;46;;60rounds;Yes;No;2;0.48258;0.87856;0.16196;0.33513;1.36114;BoulwareNegotiationParty@338;Agent17@339;0.8785583188750747;0.48258163539986826;0.8785583188750747;0.48258163539986826;0.8049247851009925;0.347829978237666;0.0;0.0;0.8785583188750747;0.48258163539986826;party1_utility.xml;party3_utility.xml
0.030;47;;60rounds;Yes;No;2;0.42392;0.89412;0.12082;0.44184;1.31803;Agent17@340;Agent17@341;0.423916958047872;0.8941161288508991;0.423916958047872;0.8941161288508991;0.21743170654820154;0.8089461521428067;0.0;0.0;0.423916958047872;0.8941161288508991;party1_utility.xml;party3_utility.xml
0.020;51;;60rounds;Yes;No;2;0.83331;0.84819;0.11719;0.12780;1.68150;BoulwareNegotiationParty@342;BoulwareNegotiationParty@343;0.8481903574950631;0.8333051145432183;0.8481903574950631;0.8333051145432183;0.6779316900182678;0.6982698454377207;0.0;0.0;0.8481903574950631;0.8333051145432183;party1_utility.xml;party4_utility.xml
0.026;50;;60rounds;Yes;No;2;0.89574;0.94042;0.00000;0.03935;1.83616;Agent17@344;BoulwareNegotiationParty@345;0.8957428911425758;0.9404175859903591;0.8957428911425758;0.9404175859903591;0.7236225077359135;0.9039791245568084;0.0;0.0;0.8957428911425758;0.9404175859903591;party1_utility.xml;party4_utility.xml
0.027;48;;60rounds;Yes;No;2;0.83360;0.97497;0.03436;0.10378;1.80857;BoulwareNegotiationParty@346;Agent17@347;0.9749651414079614;0.8336035341882868;0.9749651414079614;0.8336035341882868;0.9730568802489203;0.58230177002096;0.0;0.0;0.9749651414079614;0.8336035341882868;party1_utility.xml;party4_utility.xml
0.037;50;;60rounds;Yes;No;2;0.83236;0.84506;0.11450;0.13105;1.67742;Agent17@348;Agent17@349;0.8323608281385111;0.84506022263632;0.8323608281385111;0.84506022263632;0.6748025252788868;0.7815067323474055;0.0;0.0;0.8323608281385111;0.84506022263632;party1_utility.xml;party4_utility.xml
