sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.026;22;;60rounds;Yes;No;2;0.71264;0.87241;0.03911;0.14021;1.58506;BoulwareNegotiationParty@0;ConcederNegotiationParty@1;0.872414746008172;0.7126437601051814;0.872414746008172;0.7126437601051814;0.9999999999999999;0.42839914852298755;0.0;0.0;0.872414746008172;0.7126437601051814;party2_utility.xml;party3_utility.xml
0.032;32;;60rounds;Yes;No;2;0.38546;0.91347;0.09815;0.47086;1.29893;ConcederNegotiationParty@2;BoulwareNegotiationParty@3;0.38546095106186606;0.913468179264608;0.38546095106186606;0.913468179264608;0.3756491211883927;0.9776242504311627;0.0;0.0;0.38546095106186606;0.913468179264608;party2_utility.xml;party3_utility.xml
0.090;45;;60rounds;Yes;No;2;0.55670;0.86609;0.09815;0.29587;1.42279;Agent33@4;BoulwareNegotiationParty@5;0.5567024707887382;0.8660862693381634;0.5567024707887382;0.8660862693381634;0.5339140842906107;0.8840192624107173;0.0;0.0;0.5567024707887382;0.8660862693381634;party2_utility.xml;party3_utility.xml
0.448;59;;60rounds;Yes;No;2;0.48258;0.71389;0.28345;0.39390;1.19647;Agent17@6;BoulwareNegotiationParty@7;0.7138864948013331;0.48258163539986826;0.7138864948013331;0.48258163539986826;0.47970575653950553;0.347829978237666;0.0;0.0;0.7138864948013331;0.48258163539986826;party2_utility.xml;party3_utility.xml
0.083;54;;60rounds;Yes;No;2;0.60424;0.86705;0.07422;0.24846;1.47129;BoulwareNegotiationParty@8;Agent33@9;0.6042416186896337;0.8670510755249626;0.6042416186896337;0.8670510755249626;0.7705062921334264;0.6208774512501141;0.0;0.0;0.6042416186896337;0.8670510755249626;party2_utility.xml;party3_utility.xml
0.020;12;;60rounds;Yes;No;2;0.51602;0.87730;0.09927;0.33719;1.39332;ConcederNegotiationParty@10;Agent33@11;0.5160173502642634;0.8772984433028062;0.5160173502642634;0.8772984433028062;0.5970559619871552;0.6898383636209208;0.0;0.0;0.5160173502642634;0.8772984433028062;party2_utility.xml;party3_utility.xml
0.012;8;;60rounds;Yes;No;2;0.64032;0.80225;0.10474;0.21751;1.44257;Agent33@12;ConcederNegotiationParty@13;0.6403209509961778;0.8022466120592949;0.6403209509961778;0.8022466120592949;0.7444447109431505;0.692965414553524;0.0;0.0;0.6403209509961778;0.8022466120592949;party2_utility.xml;party3_utility.xml
0.275;37;;60rounds;Yes;No;2;0.61205;0.97620;0.00000;0.26956;1.58825;Agent17@14;ConcederNegotiationParty@15;0.9762027298439024;0.6120483655601859;0.9762027298439024;0.6120483655601859;0.0288643425272784;0.2571129984779533;0.0;0.0;0.9762027298439024;0.6120483655601859;party2_utility.xml;party3_utility.xml
0.343;48;;60rounds;Yes;No;2;0.79971;0.87983;0.00000;0.05971;1.67954;BoulwareNegotiationParty@16;Agent17@17;0.7997102449004457;0.8798329236675346;0.7997102449004457;0.8798329236675346;0.7566498683288204;0.31701339487507185;0.0;0.0;0.7997102449004457;0.8798329236675346;party2_utility.xml;party3_utility.xml
0.127;20;;60rounds;Yes;No;2;0.46842;0.98318;0.00000;0.40578;1.45161;ConcederNegotiationParty@18;Agent17@19;0.4684228099520684;0.983182314451907;0.4684228099520684;0.983182314451907;0.49086635867846823;0.1441381057777087;0.0;0.0;0.4684228099520684;0.983182314451907;party2_utility.xml;party3_utility.xml
