sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.117;27;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;BoulwareNegotiationParty@4;Agent26@5;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.9189493023251749;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.090;30;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent26@6;BoulwareNegotiationParty@7;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9034795992432516;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.035;43;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;AgreeableAgent2018BilateralVersion@8;BoulwareNegotiationParty@9;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.8792475493734132;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.027;39;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;BoulwareNegotiationParty@10;AgreeableAgent2018BilateralVersion@11;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9223685694622341;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.128;49;;60rounds;Yes;No;2;0.93369;0.95243;0.00000;0.00000;1.88612;Agent26@12;AgreeableAgent2018BilateralVersion@13;0.9336940639944273;0.9524282207813943;0.9336940639944273;0.9524282207813943;0.9034795992432516;0.9999999999999999;0.0;0.0;0.9336940639944273;0.9524282207813943;party3_utility.xml;party4_utility.xml
0.089;17;;60rounds;Yes;No;2;0.91667;0.95796;0.00000;0.04321;1.87463;AgreeableAgent2018BilateralVersion@14;Agent26@15;0.9579557861297675;0.916673418162162;0.9579557861297675;0.916673418162162;1.0;0.9189493023251749;0.0;0.0;0.9579557861297675;0.916673418162162;party3_utility.xml;party4_utility.xml
0.126;50;;60rounds;Yes;No;2;0.48059;0.78568;0.12542;0.35969;1.26627;BoulwareNegotiationParty@16;Agent26@17;0.4805946392749563;0.7856753022531408;0.4805946392749563;0.7856753022531408;0.7184309323398953;0.8040815588398396;0.0;0.0;0.4805946392749563;0.7856753022531408;party2_utility.xml;party4_utility.xml
0.139;52;;60rounds;Yes;No;2;0.77357;0.84008;0.00000;0.00000;1.61365;Agent26@18;BoulwareNegotiationParty@19;0.8400841587031946;0.7735707641230212;0.8400841587031946;0.7735707641230212;0.801471033657634;0.6627832956875026;0.0;0.0;0.8400841587031946;0.7735707641230212;party2_utility.xml;party4_utility.xml
0.045;55;;60rounds;Yes;No;2;0.67839;0.88768;0.00000;0.10642;1.56607;AgreeableAgent2018BilateralVersion@20;BoulwareNegotiationParty@21;0.8876786990153895;0.6783893193395037;0.8876786990153895;0.6783893193395037;0.788735537613043;0.5161120787400604;0.0;0.0;0.8876786990153895;0.6783893193395037;party2_utility.xml;party4_utility.xml
0.040;58;;60rounds;Yes;No;2;0.56690;0.78567;0.12777;0.27345;1.35258;BoulwareNegotiationParty@22;AgreeableAgent2018BilateralVersion@23;0.5669049881549554;0.7856726703703537;0.5669049881549554;0.7856726703703537;0.489279133433903;0.7817110617371797;0.0;0.0;0.5669049881549554;0.7856726703703537;party2_utility.xml;party4_utility.xml
